0.528977,0.560718,0.689948,
0.521473,0.553776,0.685293,
0.51397,0.546834,0.680638,
0.506466,0.539892,0.675983,
0.498962,0.53295,0.671329,
0.491458,0.526008,0.666674,
0.483955,0.519066,0.662019,
0.476451,0.512124,0.657364,
0.468947,0.505182,0.65271,
0.461443,0.49824,0.648055,
0.453939,0.491298,0.6434,
0.446436,0.484356,0.638745,
0.438932,0.477414,0.634091,
0.431428,0.470472,0.629436,
0.423924,0.46353,0.624781,
0.41642,0.456588,0.620126,
0.408917,0.449646,0.615471,
0.401413,0.442704,0.610817,
0.393909,0.435762,0.606162,
0.386405,0.42882,0.601507,
0.378901,0.421878,0.596852,
0.371398,0.414936,0.592198,
0.363894,0.407994,0.587543,
0.35639,0.401052,0.582888,
0.348886,0.39411,0.578233,
0.341383,0.387168,0.573579,
0.333879,0.380226,0.568924,
0.326375,0.373284,0.564269,
0.318871,0.366342,0.559614,
0.311367,0.3594,0.55496,
0.303864,0.352458,0.550305,
0.29636,0.345516,0.54565,
0.288856,0.338574,0.540995,
0.281352,0.331632,0.536341,
0.273848,0.32469,0.531686,
0.266345,0.317748,0.527031,
0.258841,0.310806,0.522376,
0.251337,0.303864,0.517722,
0.243833,0.296922,0.513067,
0.23633,0.28998,0.508412,
0.228826,0.283038,0.503757,
0.221322,0.276096,0.499103,
0.213916,0.267396,0.485132,
0.20654,0.258175,0.468403,
0.199164,0.248954,0.451675,
0.191787,0.239734,0.434946,
0.184411,0.230513,0.418217,
0.177034,0.221293,0.401488,
0.169658,0.212072,0.38476,
0.162281,0.202852,0.368031,
0.154905,0.193631,0.351302,
0.147528,0.18441,0.334573,
0.140152,0.17519,0.317844,
0.132775,0.165969,0.301116,
0.125399,0.156749,0.284387,
0.118023,0.147528,0.267658,
0.110646,0.138308,0.25093,
0.10327,0.129087,0.234201,
0.0958932,0.119867,0.217472,
0.0885168,0.110646,0.200743,
0.0811403,0.101425,0.184015,
0.0737639,0.0922049,0.167286,
0.0663874,0.0829843,0.150557,
0.059011,0.0737638,0.133829,
0.0516346,0.0645432,0.1171,
0.0442581,0.0553226,0.100371,
0.0368817,0.0461021,0.0836423,
0.0295052,0.0368815,0.0669136,
0.0221288,0.027661,0.0501849,
0.0147523,0.0184404,0.0334562,
0.0073759,0.00921986,0.0167274,
0,0,0,
